BuildPort,K,D,HHI,SD,SR
2008-01-03,0,0,0.0765530422410735,0.3233322833020221,-0.014176373909700984
2008-01-03,-5,-15,0.05823524002988666,0.2923404623752832,-0.01758771673840939
2008-01-03,-3,-15,0.13836791970494466,0.2766245244993507,-0.017157965221707507
2008-01-03,-1,-15,0.06264332824336238,0.320535388690942,-0.015853620233654508
2008-01-03,0,-15,0.13627596526319807,0.3213321472267027,-0.0160941081507713
2008-01-03,1,-15,0.11213681339723953,0.3288173363851343,-0.01474483687877706
2008-01-03,3,-15,0.0688784571978605,0.3292190146183177,-0.014502554787550104
2008-01-03,5,-15,0.05801100496357865,0.3386196908629064,-0.014705979685918644
2008-01-03,-5,-10,0.05823524002988666,0.2923404623752832,-0.01758771673840939
2008-01-03,-3,-10,0.13836791970494466,0.2766245244993507,-0.017157965221707507
2008-01-03,-1,-10,0.06264332824336238,0.320535388690942,-0.015853620233654508
2008-01-03,0,-10,0.13627596526319807,0.3213321472267027,-0.0160941081507713
2008-01-03,1,-10,0.11213681339723953,0.3288173363851343,-0.01474483687877706
2008-01-03,3,-10,0.0688784571978605,0.3292190146183177,-0.014502554787550104
2008-01-03,5,-10,0.05801100496357865,0.3386196908629064,-0.014705979685918644
2008-01-03,-5,-5,0.05823524002988666,0.2923404623752832,-0.01758771673840939
2008-01-03,-3,-5,0.13836791970494466,0.2766245244993507,-0.017157965221707507
2008-01-03,-1,-5,0.06264332824336238,0.320535388690942,-0.015853620233654508
2008-01-03,0,-5,0.13627596526319807,0.3213321472267027,-0.0160941081507713
2008-01-03,1,-5,0.11213681339723953,0.3288173363851343,-0.01474483687877706
2008-01-03,3,-5,0.0688784571978605,0.3292190146183177,-0.014502554787550104
2008-01-03,5,-5,0.05801100496357865,0.3386196908629064,-0.014705979685918644
2008-01-03,-5,0,0.04088437951104973,0.3168553751672847,-0.015280383647967929
2008-01-03,-3,0,0.043783724591964085,0.35019788064787394,-0.018463783833807774
2008-01-03,-1,0,0.03427417860055341,0.3149658461486013,-0.013897261890148086
2008-01-03,0,0,0.0765530422410735,0.3233322833020221,-0.014176373909700984
2008-01-03,1,0,0.034490128396307024,0.33647793556702593,-0.013259334858716686
2008-01-03,3,0,0.04566809926252438,0.32194176157607124,-0.015124653146312063
2008-01-03,5,0,0.0661505490994277,0.3252236557686665,-0.015079986072314117
2008-01-03,-5,5,0.04810020165068374,0.31672232464860095,-0.015460946050639485
2008-01-03,-3,5,0.05020478937982484,0.32990738798302216,-0.01584800541872984
2008-01-03,-1,5,0.039235215821355626,0.3107739676796753,-0.016775391706653847
2008-01-03,0,5,0.03987507380420449,0.30860901314310973,-0.017366732047464663
2008-01-03,1,5,0.05138977708464007,0.30663104264508834,-0.015635396439215864
2008-01-03,3,5,0.02674622702381975,0.3339750466312494,-0.014946633512044522
2008-01-03,5,5,0.05867491327374743,0.31656809191152485,-0.015994064731305963
2008-01-03,-5,10,0.049498598364265435,0.3233964085212695,-0.015481864283891289
2008-01-03,-3,10,0.08087842525327896,0.3167760128352678,-0.01751940677506261
2008-01-03,-1,10,0.043127861106648215,0.32281375563271797,-0.014080249864690033
2008-01-03,0,10,0.036254663861228026,0.3240091991442806,-0.015579115163817988
2008-01-03,1,10,0.040827264172584185,0.30538937141875727,-0.016023679577206382
2008-01-03,3,10,0.02777711470825252,0.3256885055320029,-0.014881757124337567
2008-01-03,5,10,0.030718962303449903,0.329108260901052,-0.014085748416815114
2008-01-03,-5,15,0.03608133974272985,0.3110428450714742,-0.015977064211106996
2008-01-03,-3,15,0.04258670900129579,0.3208140676920642,-0.013311868235915082
2008-01-03,-1,15,0.024409637372896448,0.3215867501895297,-0.014149989154002219
2008-01-03,0,15,0.030222610124769282,0.3173682184150233,-0.014561071568216158
2008-01-03,1,15,0.03248124315874245,0.33305885679884334,-0.014392312657943305
2008-01-03,3,15,0.025371087559004465,0.3387081870852587,-0.014828176174810592
2008-01-03,5,15,0.026999739737261472,0.3257109400501565,-0.013866299589706194
2008-02-06,0,0,0.048314088716689366,0.13454002912098045,0.002820601069509823
2008-02-06,-5,-15,0.04137403531089447,0.14107453433775927,0.007638395005119908
2008-02-06,-3,-15,0.03509466462104559,0.1304426493100669,0.00887094428897739
2008-02-06,-1,-15,0.03944905864260198,0.12976132297271195,0.006575782881629902
2008-02-06,0,-15,0.048314088716689366,0.13454002912098045,0.002820601069509823
2008-02-06,1,-15,0.03853086210407577,0.1512668484716989,0.007061355717194095
2008-02-06,3,-15,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,5,-15,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,-5,-10,0.04137403531089447,0.14107453433775927,0.007638395005119908
2008-02-06,-3,-10,0.03509466462104559,0.1304426493100669,0.00887094428897739
2008-02-06,-1,-10,0.03944905864260198,0.12976132297271195,0.006575782881629902
2008-02-06,0,-10,0.048314088716689366,0.13454002912098045,0.002820601069509823
2008-02-06,1,-10,0.03853086210407577,0.1512668484716989,0.007061355717194095
2008-02-06,3,-10,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,5,-10,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,-5,-5,0.04137403531089447,0.14107453433775927,0.007638395005119908
2008-02-06,-3,-5,0.03509466462104559,0.1304426493100669,0.00887094428897739
2008-02-06,-1,-5,0.03944905864260198,0.12976132297271195,0.006575782881629902
2008-02-06,0,-5,0.048314088716689366,0.13454002912098045,0.002820601069509823
2008-02-06,1,-5,0.03853086210407577,0.1512668484716989,0.007061355717194095
2008-02-06,3,-5,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,5,-5,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,-5,0,0.04137403531089447,0.14107453433775927,0.007638395005119908
2008-02-06,-3,0,0.03509466462104559,0.1304426493100669,0.00887094428897739
2008-02-06,-1,0,0.03944905864260198,0.12976132297271195,0.006575782881629902
2008-02-06,0,0,0.048314088716689366,0.13454002912098045,0.002820601069509823
2008-02-06,1,0,0.03853086210407577,0.1512668484716989,0.007061355717194095
2008-02-06,3,0,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,5,0,0.031486002965948494,0.14249891636264436,0.008532993484527612
2008-02-06,-5,5,0.030623566142123686,0.13513931161163792,0.009850311752095652
2008-02-06,-3,5,0.031165987174717594,0.14172981109371696,0.008340007614280918
2008-02-06,-1,5,0.03566582771950244,0.13254134962239764,0.004119992199276743
2008-02-06,0,5,0.028208827936577904,0.13791932292421663,0.007546081916982348
2008-02-06,1,5,0.030919461503142658,0.13402615224659908,0.0043321045115624745
2008-02-06,3,5,0.03255138916289383,0.12593086445999765,0.008959854999861516
2008-02-06,5,5,0.03255138916289383,0.12593086445999765,0.008959854999861516
2008-02-06,-5,10,0.02772125590938242,0.14252526258416232,0.010521101272963301
2008-02-06,-3,10,0.03504253407859645,0.14854670443530044,0.007426174263586807
2008-02-06,-1,10,0.027847342735685898,0.14473111200965444,0.007308914314102318
2008-02-06,0,10,0.02405179650418226,0.15162672827171111,0.010371699997118827
2008-02-06,1,10,0.03403675585349958,0.15156347591062042,0.00401204914382366
2008-02-06,3,10,0.03367953521015955,0.13925085644409524,0.008514234429502976
2008-02-06,5,10,0.03367953521015955,0.13925085644409524,0.008514234429502976
2008-02-06,-5,15,0.028517620887907248,0.14074041145894198,0.008862656249351838
2008-02-06,-3,15,0.03484590125144297,0.15244696256369358,0.007808007845680136
2008-02-06,-1,15,0.020413214198005524,0.14090664371176861,0.011494503732446397
2008-02-06,0,15,0.024800696768054117,0.14082378955803962,0.007223767032079734
2008-02-06,1,15,0.02240238293505196,0.15048041298095324,0.008858960729681077
2008-02-06,3,15,0.028521983919848528,0.1452354236717235,0.009293622128955792
2008-02-06,5,15,0.028521983919848528,0.1452354236717235,0.009293622128955792
2008-03-06,0,0,0.05036983988423113,0.17834864864532962,-0.0087635522762458
2008-03-06,-5,-15,0.023091470436703256,0.2057784433422778,-0.009517008206334325
2008-03-06,-3,-15,0.042670978676033824,0.1780596260858506,-0.01243657900809098
2008-03-06,-1,-15,0.1395705494967505,0.19022629569120678,-0.0015234002690855948
2008-03-06,0,-15,0.05036983988423113,0.17834864864532962,-0.0087635522762458
2008-03-06,1,-15,0.038486776713270096,0.18760278666636646,-0.006788014180321614
2008-03-06,3,-15,0.041527163047820184,0.18367002471010688,-0.008149922183532573
2008-03-06,5,-15,0.035259737673025704,0.18819283827017935,-0.010684155670827125
2008-03-06,-5,-10,0.023091470436703256,0.2057784433422778,-0.009517008206334325
2008-03-06,-3,-10,0.042670978676033824,0.1780596260858506,-0.01243657900809098
2008-03-06,-1,-10,0.1395705494967505,0.19022629569120678,-0.0015234002690855948
2008-03-06,0,-10,0.05036983988423113,0.17834864864532962,-0.0087635522762458
2008-03-06,1,-10,0.038486776713270096,0.18760278666636646,-0.006788014180321614
2008-03-06,3,-10,0.041527163047820184,0.18367002471010688,-0.008149922183532573
2008-03-06,5,-10,0.035259737673025704,0.18819283827017935,-0.010684155670827125
2008-03-06,-5,-5,0.023091470436703256,0.2057784433422778,-0.009517008206334325
2008-03-06,-3,-5,0.042670978676033824,0.1780596260858506,-0.01243657900809098
2008-03-06,-1,-5,0.1395705494967505,0.19022629569120678,-0.0015234002690855948
2008-03-06,0,-5,0.05036983988423113,0.17834864864532962,-0.0087635522762458
2008-03-06,1,-5,0.038486776713270096,0.18760278666636646,-0.006788014180321614
2008-03-06,3,-5,0.041527163047820184,0.18367002471010688,-0.008149922183532573
2008-03-06,5,-5,0.035259737673025704,0.18819283827017935,-0.010684155670827125
2008-03-06,-5,0,0.023091470436703256,0.2057784433422778,-0.009517008206334325
2008-03-06,-3,0,0.042670978676033824,0.1780596260858506,-0.01243657900809098
2008-03-06,-1,0,0.1395705494967505,0.19022629569120678,-0.0015234002690855948
2008-03-06,0,0,0.05036983988423113,0.17834864864532962,-0.0087635522762458
2008-03-06,1,0,0.038486776713270096,0.18760278666636646,-0.006788014180321614
2008-03-06,3,0,0.041527163047820184,0.18367002471010688,-0.008149922183532573
2008-03-06,5,0,0.035259737673025704,0.18819283827017935,-0.010684155670827125
2008-03-06,-5,5,0.02841956453039338,0.2007747562160592,-0.011221146661947672
2008-03-06,-3,5,0.042121755954912896,0.18071378389769585,-0.005932332277850144
2008-03-06,-1,5,0.044496007956697003,0.1733426132858174,-0.007459757851212901
2008-03-06,0,5,0.03175892394723641,0.18552137321974563,-0.007611469303176887
