BuildPort,K,D,HHI,SD,SR
2008-01-03,0,0,0.07938517911195662,0.32515426786803725,-0.01565665402490381
2008-01-03,-5,-15,0.04307991403502509,0.33953250829004694,-0.015996801783045175
2008-01-03,-3,-15,0.08363768754110218,0.3090081530844984,-0.01507850550942059
2008-01-03,-1,-15,0.5013854882716852,0.32537027908328947,-0.009500985014622721
2008-01-03,0,-15,0.1404516271340568,0.33287462360102127,-0.013981636433064288
2008-01-03,1,-15,0.1505840913188415,0.33056124889346095,-0.014639441212941535
2008-01-03,3,-15,0.4921328093032118,0.34626876906636067,-0.011455942449888679
2008-01-03,5,-15,0.3642726225317037,0.3261565562629398,-0.012375286454022753
2008-01-03,-5,-10,0.04307991403502509,0.33953250829004694,-0.015996801783045175
2008-01-03,-3,-10,0.08363768754110218,0.3090081530844984,-0.01507850550942059
2008-01-03,-1,-10,0.5013854882716852,0.32537027908328947,-0.009500985014622721
2008-01-03,0,-10,0.1404516271340568,0.33287462360102127,-0.013981636433064288
2008-01-03,1,-10,0.1505840913188415,0.33056124889346095,-0.014639441212941535
2008-01-03,3,-10,0.4921328093032118,0.34626876906636067,-0.011455942449888679
2008-01-03,5,-10,0.3642726225317037,0.3261565562629398,-0.012375286454022753
2008-01-03,-5,-5,0.04307991403502509,0.33953250829004694,-0.015996801783045175
2008-01-03,-3,-5,0.08363768754110218,0.3090081530844984,-0.01507850550942059
2008-01-03,-1,-5,0.5013854882716852,0.32537027908328947,-0.009500985014622721
2008-01-03,0,-5,0.1404516271340568,0.33287462360102127,-0.013981636433064288
2008-01-03,1,-5,0.1505840913188415,0.33056124889346095,-0.014639441212941535
2008-01-03,3,-5,0.4921328093032118,0.34626876906636067,-0.011455942449888679
2008-01-03,5,-5,0.3642726225317037,0.3261565562629398,-0.012375286454022753
2008-01-03,-5,0,0.045221301198798296,0.3484766213108945,-0.016583921577497832
2008-01-03,-3,0,0.06725202186987396,0.3335215354128802,-0.014478361163171475
2008-01-03,-1,0,0.07437025755910324,0.31590610467635344,-0.014827772857449786
2008-01-03,0,0,0.07938517911195662,0.32515426786803725,-0.01565665402490381
2008-01-03,1,0,0.10582155828366895,0.33826882315525264,-0.01436650407170757
2008-01-03,3,0,0.13659841768400496,0.3634052956102294,-0.013363344453776712
2008-01-03,5,0,0.06533486707772897,0.3391203615142328,-0.013181030971773611
2008-01-03,-5,5,0.04601341532386862,0.3508581205056814,-0.01819029387282886
2008-01-03,-3,5,0.06932046360712205,0.34347774067550607,-0.013969332973569257
2008-01-03,-1,5,0.06607107223286192,0.30913583224071434,-0.014798249603982032
2008-01-03,0,5,0.04167055494485886,0.31444095313199777,-0.014592247339233234
2008-01-03,1,5,0.04860163163590662,0.3215189678055588,-0.01513341535257863
2008-01-03,3,5,0.058103399597104054,0.3431132456585739,-0.014111375270965013
2008-01-03,5,5,0.03673820662073461,0.3438936051764796,-0.014147971126612084
2008-01-03,-5,10,0.07198162097718366,0.35863280025352334,-0.015305347083756306
2008-01-03,-3,10,0.040509503782496126,0.3414631248427532,-0.014450943771752413
2008-01-03,-1,10,0.03243213702571384,0.3185875538398504,-0.015210458611661305
2008-01-03,0,10,0.051450311830563034,0.32460682813083086,-0.01507435099074465
2008-01-03,1,10,0.03847205484613159,0.32276566880135366,-0.014607628566945627
2008-01-03,3,10,0.045852260543458034,0.32440448516763615,-0.014009345414983864
2008-01-03,5,10,0.036235388657409856,0.33808677318728597,-0.013354271360214246
2008-01-03,-5,15,0.04420230830042988,0.34065708059024785,-0.015032921353609051
2008-01-03,-3,15,0.029797102607456917,0.33892393984110103,-0.014523197308620568
2008-01-03,-1,15,0.04980857851638211,0.3170102814871324,-0.015487520510655507
2008-01-03,0,15,0.029433350385337325,0.3391479249624999,-0.014016883301583074
2008-01-03,1,15,0.06339303082707594,0.3425636666169415,-0.013884165326582107
2008-01-03,3,15,0.05744627636074914,0.33192217994105355,-0.0143015640147939
2008-01-03,5,15,0.03914827127520244,0.33006297040627025,-0.013788692747056434
2008-02-06,0,0,0.05589348295960451,0.1143120229478999,0.020915924400108313
2008-02-06,-5,-15,0.046462758034885046,0.1287461110597381,0.0177117504892407
2008-02-06,-3,-15,0.0351033254167242,0.12470866058087439,0.010891711283946443
2008-02-06,-1,-15,0.05632215031891151,0.1154789688419093,0.013219537975426248
2008-02-06,0,-15,0.10621735657494207,0.14350557132543998,0.03264484897101278
2008-02-06,1,-15,0.043352794095552004,0.128833304964947,0.020483700438826163
2008-02-06,3,-15,0.05830373251063342,0.1217106167700268,0.02032710419791409
2008-02-06,5,-15,0.0393147298683944,0.13243235371894038,0.01340874954961781
2008-02-06,-5,-10,0.042833754132149474,0.12333270733640925,0.011889583607769013
2008-02-06,-3,-10,0.03439254325789022,0.13806383893686913,0.014536287754089156
2008-02-06,-1,-10,0.04922123668772092,0.1317810957476754,0.023824796195255446
2008-02-06,0,-10,0.06217357516574238,0.11821091239687072,0.029123381149424248
2008-02-06,1,-10,0.05148200873214991,0.12943999827891525,0.020834980241829518
2008-02-06,3,-10,0.04156360547166859,0.12710546708137188,0.01833919428137149
2008-02-06,5,-10,0.03894329480270669,0.1282395486125871,0.015298668511429291
2008-02-06,-5,-5,0.041150639186798406,0.12189358625724601,0.021872433356867567
2008-02-06,-3,-5,0.03554064647440219,0.1542965650946082,0.013072976762187277
2008-02-06,-1,-5,0.043891596365212844,0.13168015800059343,0.023145719591294325
2008-02-06,0,-5,0.03732771552796061,0.12448785604896559,0.015434476006090669
2008-02-06,1,-5,0.03927547789981454,0.12685783593660502,0.012118698948437328
2008-02-06,3,-5,0.03890752843172267,0.1360188624478005,0.01810756804782392
2008-02-06,5,-5,0.03613502454657616,0.13031967175312223,0.01799011453271733
2008-02-06,-5,0,0.03395219050015941,0.1370901899624263,0.012963514960707526
2008-02-06,-3,0,0.034661077309580075,0.15353495561250008,0.008072981340428286
2008-02-06,-1,0,0.04973850264455404,0.12675804669169094,0.010852232206797447
2008-02-06,0,0,0.05589348295960451,0.1143120229478999,0.020915924400108313
2008-02-06,1,0,0.05881508118646771,0.12485025416613992,0.014364441005502968
2008-02-06,3,0,0.03571201465487993,0.13664027968790665,0.014748182010543629
2008-02-06,5,0,0.03568049873565359,0.1315568278176227,0.013267729542277788
2008-02-06,-5,5,0.027307238651964497,0.14645546229194242,0.013142386418513022
2008-02-06,-3,5,0.035629543988617125,0.13274372566848364,0.011714676892591081
2008-02-06,-1,5,0.05649784560649706,0.12941299870089204,0.013870794190262816
2008-02-06,0,5,0.030257400980416606,0.1417941213804637,0.013806210907155026
2008-02-06,1,5,0.03892345843662881,0.1288533760304202,0.017209947578044497
2008-02-06,3,5,0.038346722466988996,0.13642846830716066,0.013163656158482646
2008-02-06,5,5,0.03708323703967098,0.13019234183371878,0.015248743493708673
2008-02-06,-5,10,0.023998805307358838,0.14629276417352394,0.012298608112708092
2008-02-06,-3,10,0.03757066430200304,0.13717687037050436,0.009558914295154448
2008-02-06,-1,10,0.04218213370860445,0.12804224684164253,0.013888488399759827
2008-02-06,0,10,0.03550094665713347,0.13488081390422088,0.018655502584377513
2008-02-06,1,10,0.0316750471451026,0.13584153563939327,0.014336027932249543
2008-02-06,3,10,0.03178301180985199,0.1398333980050161,0.013886719373022294
2008-02-06,5,10,0.03739472781807056,0.13272842252630324,0.015373221188477804
2008-02-06,-5,15,0.023998805307358838,0.14629276417352394,0.012298608112708092
2008-02-06,-3,15,0.03757066430200304,0.13717687037050436,0.009558914295154448
2008-02-06,-1,15,0.04218213370860445,0.12804224684164253,0.013888488399759827
2008-02-06,0,15,0.03550094665713347,0.13488081390422088,0.018655502584377513
2008-02-06,1,15,0.0316750471451026,0.13584153563939327,0.014336027932249543
2008-02-06,3,15,0.03178301180985199,0.1398333980050161,0.013886719373022294
2008-02-06,5,15,0.03739472781807056,0.13272842252630324,0.015373221188477804
2008-03-06,0,0,0.05006667414806925,0.19473316667183493,-0.006956844546023226
2008-03-06,-5,-15,0.048289856002256604,0.23555528820056806,-0.007033242313263023
2008-03-06,-3,-15,0.02643830872452888,0.2404383849584044,-0.007928800876728327
2008-03-06,-1,-15,0.04842657207142072,0.2131133763559726,-0.007661006820857749
2008-03-06,0,-15,0.10469721977330969,0.19039841207853891,-0.006112880783796016
2008-03-06,1,-15,0.11205722782561514,0.19668286188027959,-0.008650853063446578
