BuildPort,K,D,HHI,SD,SR
2008-01-03,0,0,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,-5,-15,0.07273374065809306,0.3390343897867983,-0.0156862218859083
2008-01-03,-3,-15,0.052365447084115814,0.25945549077146374,-0.018622370004700666
2008-01-03,-1,-15,0.03587432716060742,0.30585998899930283,-0.016653175607574854
2008-01-03,0,-15,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,1,-15,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,3,-15,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,5,-15,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,-5,-10,0.07273374065809306,0.3390343897867983,-0.0156862218859083
2008-01-03,-3,-10,0.052365447084115814,0.25945549077146374,-0.018622370004700666
2008-01-03,-1,-10,0.03587432716060742,0.30585998899930283,-0.016653175607574854
2008-01-03,0,-10,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,1,-10,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,3,-10,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,5,-10,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,-5,-5,0.07273374065809306,0.3390343897867983,-0.0156862218859083
2008-01-03,-3,-5,0.052365447084115814,0.25945549077146374,-0.018622370004700666
2008-01-03,-1,-5,0.03587432716060742,0.30585998899930283,-0.016653175607574854
2008-01-03,0,-5,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,1,-5,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,3,-5,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,5,-5,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,-5,0,0.07273374065809306,0.3390343897867983,-0.0156862218859083
2008-01-03,-3,0,0.052365447084115814,0.25945549077146374,-0.018622370004700666
2008-01-03,-1,0,0.03587432716060742,0.30585998899930283,-0.016653175607574854
2008-01-03,0,0,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,1,0,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,3,0,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,5,0,0.047727674944791146,0.3098825003718129,-0.016294968549498596
2008-01-03,-5,5,0.021411721767032453,0.31936838974958354,-0.017294087288569605
2008-01-03,-3,5,0.027531611938241402,0.3160410454670595,-0.017980774616161675
2008-01-03,-1,5,0.020338780424837832,0.3212244833220492,-0.015165452302730554
2008-01-03,0,5,0.023840948893753024,0.32345121561880413,-0.01875407157475211
2008-01-03,1,5,0.023840948893753024,0.32345121561880413,-0.01875407157475211
2008-01-03,3,5,0.023840948893753024,0.32345121561880413,-0.01875407157475211
