BuildPort,K,D,HHI,SD,SR
2008-03-06,0,0,0.05928417887081802,0.1744634463581394,-0.004834375339119873
2008-03-06,-5,-15,0.037113563707881,0.2870358861650051,-0.007477836775305472
2008-03-06,-3,-15,0.04507122836894749,0.23864961654708472,-0.008004324804483959
2008-03-06,-1,-15,0.08438884311314414,0.1741094732734037,-0.002880969489729478
2008-03-06,0,-15,0.05928417887081802,0.1744634463581394,-0.004834375339119873
2008-03-06,1,-15,0.06614377789283638,0.19272469566599842,-0.0035185283054039586
2008-03-06,3,-15,0.1053288269046785,0.17253258150710038,-0.0009107795816657107
2008-03-06,5,-15,0.07255649983538977,0.18103792644600836,-0.0017248511660034568
2008-03-06,-5,-10,0.037113563707881,0.2870358861650051,-0.007477836775305472
2008-03-06,-3,-10,0.04507122836894749,0.23864961654708472,-0.008004324804483959
2008-03-06,-1,-10,0.08438884311314414,0.1741094732734037,-0.002880969489729478
2008-03-06,0,-10,0.05928417887081802,0.1744634463581394,-0.004834375339119873
2008-03-06,1,-10,0.06614377789283638,0.19272469566599842,-0.0035185283054039586
2008-03-06,3,-10,0.1053288269046785,0.17253258150710038,-0.0009107795816657107
2008-03-06,5,-10,0.07255649983538977,0.18103792644600836,-0.0017248511660034568
2008-03-06,-5,-5,0.037113563707881,0.2870358861650051,-0.007477836775305472
2008-03-06,-3,-5,0.04507122836894749,0.23864961654708472,-0.008004324804483959
2008-03-06,-1,-5,0.08438884311314414,0.1741094732734037,-0.002880969489729478
2008-03-06,0,-5,0.05928417887081802,0.1744634463581394,-0.004834375339119873
2008-03-06,1,-5,0.06614377789283638,0.19272469566599842,-0.0035185283054039586
2008-03-06,3,-5,0.1053288269046785,0.17253258150710038,-0.0009107795816657107
2008-03-06,5,-5,0.07255649983538977,0.18103792644600836,-0.0017248511660034568
2008-03-06,-5,0,0.037113563707881,0.2870358861650051,-0.007477836775305472
2008-03-06,-3,0,0.04507122836894749,0.23864961654708472,-0.008004324804483959
2008-03-06,-1,0,0.08438884311314414,0.1741094732734037,-0.002880969489729478
2008-03-06,0,0,0.05928417887081802,0.1744634463581394,-0.004834375339119873
2008-03-06,1,0,0.06614377789283638,0.19272469566599842,-0.0035185283054039586
2008-03-06,3,0,0.1053288269046785,0.17253258150710038,-0.0009107795816657107
2008-03-06,5,0,0.07255649983538977,0.18103792644600836,-0.0017248511660034568
2008-03-06,-5,5,0.017389576811124078,0.2492522445240957,-0.005777037176814138
2008-03-06,-3,5,0.030384190443882943,0.21797997395096605,-0.003735618920071916
2008-03-06,-1,5,0.05050907447691198,0.1845864505086798,-0.002716904203892196
2008-03-06,0,5,0.062390494112771214,0.18259605161785025,-0.0007621910502700497
2008-03-06,1,5,0.0687120298254449,0.18276446034351584,-0.0011710086993800303
2008-03-06,3,5,0.06540788354813495,0.186183506759241,-0.0012443838547813385
2008-03-06,5,5,0.05208329545570569,0.19599624576955238,-0.003416312217106912
2008-03-06,-5,10,0.03170348447101618,0.27526846629291823,-0.0027342601134534737
2008-03-06,-3,10,0.03417807076697457,0.21403975018313848,-0.003923625060881263
2008-03-06,-1,10,0.04688282469435787,0.19282613755794434,-0.0029432324606317264
2008-03-06,0,10,0.07240061762939333,0.19318442372465316,0.0012958020072361884
2008-03-06,1,10,0.04154687750754083,0.20252613139332343,-0.003250547044159688
2008-03-06,3,10,0.06890317499318202,0.19548934257298445,0.0003953439353517517
2008-03-06,5,10,0.03153770132704099,0.21059518524052318,-0.005070879989853467
2008-03-06,-5,15,0.021519669336030837,0.22565153289866954,-0.004020327541123876
2008-03-06,-3,15,0.04801088121126212,0.20048597403890142,-0.0025216302768627497
2008-03-06,-1,15,0.03768642519261272,0.19892232968380355,-0.001721949305114481
2008-03-06,0,15,0.043151347721430415,0.1976804878272148,-0.0026888614138694963
2008-03-06,1,15,0.03035688259947083,0.21125334624662165,-0.003595732073254803
2008-03-06,3,15,0.041856597824031075,0.1975034931809156,-0.0018500191351179223
2008-03-06,5,15,0.029567105253637333,0.20314449862102238,-0.005257593338620541
2008-04-07,0,0,0.09444955335892168,0.1624934106123334,0.009787733549544268
2008-04-07,-5,-15,0.031333551397315675,0.20226222889979964,0.012447507965896398
2008-04-07,-3,-15,0.05171629686401369,0.18637234227239252,0.009341782286151037
2008-04-07,-1,-15,0.11395813633842089,0.1598218870510762,0.006296367665494959
2008-04-07,0,-15,0.09444955335892168,0.1624934106123334,0.009787733549544268
2008-04-07,1,-15,0.2033136740202365,0.16554986026842008,0.006047105554220587
2008-04-07,3,-15,0.09145933503058806,0.1871988393385735,0.00735502628743857
2008-04-07,5,-15,0.07085127784432087,0.16835448188293767,0.00911812862885799
2008-04-07,-5,-10,0.031333551397315675,0.20226222889979964,0.012447507965896398
2008-04-07,-3,-10,0.05171629686401369,0.18637234227239252,0.009341782286151037
2008-04-07,-1,-10,0.11395813633842089,0.1598218870510762,0.006296367665494959
2008-04-07,0,-10,0.09444955335892168,0.1624934106123334,0.009787733549544268
2008-04-07,1,-10,0.2033136740202365,0.16554986026842008,0.006047105554220587
2008-04-07,3,-10,0.09145933503058806,0.1871988393385735,0.00735502628743857
2008-04-07,5,-10,0.07085127784432087,0.16835448188293767,0.00911812862885799
2008-04-07,-5,-5,0.031333551397315675,0.20226222889979964,0.012447507965896398
2008-04-07,-3,-5,0.05171629686401369,0.18637234227239252,0.009341782286151037
2008-04-07,-1,-5,0.11395813633842089,0.1598218870510762,0.006296367665494959
2008-04-07,0,-5,0.09444955335892168,0.1624934106123334,0.009787733549544268
2008-04-07,1,-5,0.2033136740202365,0.16554986026842008,0.006047105554220587
2008-04-07,3,-5,0.09145933503058806,0.1871988393385735,0.00735502628743857
2008-04-07,5,-5,0.07085127784432087,0.16835448188293767,0.00911812862885799
2008-04-07,-5,0,0.031333551397315675,0.20226222889979964,0.012447507965896398
2008-04-07,-3,0,0.05171629686401369,0.18637234227239252,0.009341782286151037
2008-04-07,-1,0,0.11395813633842089,0.1598218870510762,0.006296367665494959
2008-04-07,0,0,0.09444955335892168,0.1624934106123334,0.009787733549544268
2008-04-07,1,0,0.2033136740202365,0.16554986026842008,0.006047105554220587
2008-04-07,3,0,0.09145933503058806,0.1871988393385735,0.00735502628743857
2008-04-07,5,0,0.07085127784432087,0.16835448188293767,0.00911812862885799
2008-04-07,-5,5,0.02909590313484147,0.20707010290978148,0.011511703518299778
2008-04-07,-3,5,0.035473180765861985,0.19138220892837468,0.012379137052120598
2008-04-07,-1,5,0.06688350258625848,0.17492654610400157,0.009566711918888042
2008-04-07,0,5,0.04483943832385254,0.17310795364807546,0.011928470960566222
2008-04-07,1,5,0.06595302255424998,0.19356858417193804,0.009587273594388813
2008-04-07,3,5,0.08814140942388775,0.1968540550948895,0.009769280302295099
2008-04-07,5,5,0.053790123131500306,0.17546370053119048,0.008563271862211782
2008-04-07,-5,10,0.029475658780688085,0.19308668888539007,0.012721547895046164
2008-04-07,-3,10,0.058382006437696324,0.2001136053358435,0.009117482066885924
2008-04-07,-1,10,0.04582519689591742,0.19991754867757688,0.015163452343510502
2008-04-07,0,10,0.03810659434888652,0.18695833483916657,0.014670222913786977
2008-04-07,1,10,0.033610019151186714,0.19911335613640524,0.014925640865682877
2008-04-07,3,10,0.045821531459830096,0.19738238419617515,0.01403878776114495
2008-04-07,5,10,0.06025653428196453,0.17994962953252475,0.011447595927549273
2008-04-07,-5,15,0.0260716953529474,0.20221631497640088,0.014203854101976552
2008-04-07,-3,15,0.035235000902600455,0.18602831072566128,0.011826359634045961
2008-04-07,-1,15,0.03456040505079053,0.19014203048653863,0.014342810062499283
2008-04-07,0,15,0.04481441666000197,0.17924954614194252,0.014389472300073421
2008-04-07,1,15,0.02425059136253133,0.18843133981852972,0.014338057151547913
2008-04-07,3,15,0.047993621084450856,0.191635119372545,0.013935370148092652
2008-04-07,5,15,0.041811262927015924,0.1820832225867361,0.013128402124771302
2008-05-08,0,0,0.09040442164361208,0.15879020144083628,0.015340222469484454
2008-05-08,-5,-15,0.11259393822720719,0.15593317903194168,0.02988309630759188
2008-05-08,-3,-15,0.07565164380046455,0.15479112247668064,0.00460406822955121
2008-05-08,-1,-15,0.10606936978571926,0.16474479215562496,0.0020900009638158486
2008-05-08,0,-15,0.09040442164361208,0.15879020144083628,0.015340222469484454
2008-05-08,1,-15,0.6281330611008776,0.26866687045078136,-0.025796885058886554
2008-05-08,3,-15,0.06682537026990144,0.152479018587403,0.013988313922856993
2008-05-08,5,-15,0.04769104249952273,0.15385470628912892,0.026889686145221425
2008-05-08,-5,-10,0.11259393822720719,0.15593317903194168,0.02988309630759188
2008-05-08,-3,-10,0.07565164380046455,0.15479112247668064,0.00460406822955121
2008-05-08,-1,-10,0.10606936978571926,0.16474479215562496,0.0020900009638158486
2008-05-08,0,-10,0.09040442164361208,0.15879020144083628,0.015340222469484454
2008-05-08,1,-10,0.6281330611008776,0.26866687045078136,-0.025796885058886554
2008-05-08,3,-10,0.06682537026990144,0.152479018587403,0.013988313922856993
2008-05-08,5,-10,0.04769104249952273,0.15385470628912892,0.026889686145221425
2008-05-08,-5,-5,0.11259393822720719,0.15593317903194168,0.02988309630759188
2008-05-08,-3,-5,0.07565164380046455,0.15479112247668064,0.00460406822955121
2008-05-08,-1,-5,0.10606936978571926,0.16474479215562496,0.0020900009638158486
2008-05-08,0,-5,0.09040442164361208,0.15879020144083628,0.015340222469484454
2008-05-08,1,-5,0.6281330611008776,0.26866687045078136,-0.025796885058886554
2008-05-08,3,-5,0.06682537026990144,0.152479018587403,0.013988313922856993
2008-05-08,5,-5,0.04769104249952273,0.15385470628912892,0.026889686145221425
2008-05-08,-5,0,0.11259393822720719,0.15593317903194168,0.02988309630759188
2008-05-08,-3,0,0.07565164380046455,0.15479112247668064,0.00460406822955121
2008-05-08,-1,0,0.10606936978571926,0.16474479215562496,0.0020900009638158486
2008-05-08,0,0,0.09040442164361208,0.15879020144083628,0.015340222469484454
2008-05-08,1,0,0.6281330611008776,0.26866687045078136,-0.025796885058886554
2008-05-08,3,0,0.06682537026990144,0.152479018587403,0.013988313922856993
2008-05-08,5,0,0.04769104249952273,0.15385470628912892,0.026889686145221425
2008-05-08,-5,5,0.040532858984797054,0.12697684924493632,0.014390348726012822
2008-05-08,-3,5,0.032480616338962556,0.14809203003718793,0.028327272908125863
2008-05-08,-1,5,0.025138866965556117,0.1432887054520315,0.021478259759873334
2008-05-08,0,5,0.0474493627763473,0.16046658297304636,0.024202920193381865
2008-05-08,1,5,0.05652373074808574,0.16148378009983438,0.03016011299772144
2008-05-08,3,5,0.03682032837109814,0.15932096544392754,0.020892705582965816
2008-05-08,5,5,0.03802511362808764,0.15491158974567223,0.028984454427614065
2008-05-08,-5,10,0.04836784400637631,0.1545418897720809,0.023951715379071793
2008-05-08,-3,10,0.04959593397512396,0.16865707848740039,0.026585730467188762
2008-05-08,-1,10,0.03613918814868923,0.15370758126503192,0.023091235376019897
2008-05-08,0,10,0.043069022607831874,0.1659504003504924,0.023480955382250295
2008-05-08,1,10,0.0316164496071904,0.15009987924001145,0.026429759941451733
2008-05-08,3,10,0.028067500930442434,0.15944313351510206,0.021906740343380363
2008-05-08,5,10,0.03965326989604283,0.1561581757060248,0.023327512978343654
2008-05-08,-5,15,0.036011229206898636,0.15995161177958936,0.024727928307888024
2008-05-08,-3,15,0.04106934165080866,0.1629356925522484,0.024734554390932858
2008-05-08,-1,15,0.022123281148534728,0.15472833271654796,0.022610704209157836
2008-05-08,0,15,0.031241915741342913,0.15772943701002307,0.023025440787294807
2008-05-08,1,15,0.03191544095505214,0.15852902381390063,0.022717607694243296
2008-05-08,3,15,0.03260106382697428,0.16493978488514963,0.02636011676939592
2008-05-08,5,15,0.03644827113009642,0.16399951826208117,0.027995756533102375
2008-06-09,0,0,0.062027587140995724,0.13930054627028088,-0.04752044085931158
2008-06-09,-5,-15,0.05357294441792816,0.14590213432267796,-0.043656358489723976
2008-06-09,-3,-15,0.07136005435644496,0.17174020209096014,-0.044233920975218916
2008-06-09,-1,-15,0.07801548708347253,0.1499130221651464,-0.04329164587523522
2008-06-09,0,-15,0.062027587140995724,0.13930054627028088,-0.04752044085931158
2008-06-09,1,-15,0.05630393121920941,0.1492037074451108,-0.04424538408412954
2008-06-09,3,-15,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,5,-15,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,-5,-10,0.05357294441792816,0.14590213432267796,-0.043656358489723976
2008-06-09,-3,-10,0.07136005435644496,0.17174020209096014,-0.044233920975218916
2008-06-09,-1,-10,0.07801548708347253,0.1499130221651464,-0.04329164587523522
2008-06-09,0,-10,0.062027587140995724,0.13930054627028088,-0.04752044085931158
2008-06-09,1,-10,0.05630393121920941,0.1492037074451108,-0.04424538408412954
2008-06-09,3,-10,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,5,-10,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,-5,-5,0.05357294441792816,0.14590213432267796,-0.043656358489723976
2008-06-09,-3,-5,0.07136005435644496,0.17174020209096014,-0.044233920975218916
2008-06-09,-1,-5,0.07801548708347253,0.1499130221651464,-0.04329164587523522
2008-06-09,0,-5,0.062027587140995724,0.13930054627028088,-0.04752044085931158
2008-06-09,1,-5,0.05630393121920941,0.1492037074451108,-0.04424538408412954
2008-06-09,3,-5,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,5,-5,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,-5,0,0.05357294441792816,0.14590213432267796,-0.043656358489723976
2008-06-09,-3,0,0.07136005435644496,0.17174020209096014,-0.044233920975218916
2008-06-09,-1,0,0.07801548708347253,0.1499130221651464,-0.04329164587523522
2008-06-09,0,0,0.062027587140995724,0.13930054627028088,-0.04752044085931158
2008-06-09,1,0,0.05630393121920941,0.1492037074451108,-0.04424538408412954
2008-06-09,3,0,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,5,0,0.047336336241171124,0.13831582276419288,-0.04356819506166396
2008-06-09,-5,5,0.043141100602597154,0.1373696509920122,-0.049327735032958245
2008-06-09,-3,5,0.04968117033377078,0.12901727891739473,-0.050960420602220995
2008-06-09,-1,5,0.03712479500869315,0.13475818535492,-0.04866494457845921
2008-06-09,0,5,0.03653802671356212,0.13309734148561228,-0.04517983643284624
2008-06-09,1,5,0.052957844222583865,0.12493365328994813,-0.04619239700432987
2008-06-09,3,5,0.06823002505799967,0.1273751956902278,-0.04656003717350071
2008-06-09,5,5,0.06823002505799967,0.1273751956902278,-0.04656003717350071
2008-06-09,-5,10,0.03827723799099062,0.13046425488950264,-0.04588722343177041
2008-06-09,-3,10,0.03830472253305012,0.12467661558824315,-0.04736581635284985
2008-06-09,-1,10,0.03900214934966313,0.12503923434405928,-0.04711166131655334
2008-06-09,0,10,0.05443075678624695,0.128646191233487,-0.04572055424200832
2008-06-09,1,10,0.039217579078667644,0.12754704217901525,-0.050544987153690504
2008-06-09,3,10,0.024028299482459277,0.14132291193853022,-0.04807640196007143
2008-06-09,5,10,0.024028299482459277,0.14132291193853022,-0.04807640196007143
2008-06-09,-5,15,0.030945680240744167,0.14124925659374907,-0.047895220684517625
2008-06-09,-3,15,0.027509716518031847,0.14465455844446495,-0.04218125395056927
2008-06-09,-1,15,0.03030398808316906,0.13442546620633833,-0.044220939989564854
2008-06-09,0,15,0.035762186725389805,0.13855370170298317,-0.04468958104231997
2008-06-09,1,15,0.04078314150364914,0.1373672115038789,-0.0490657160307972
2008-06-09,3,15,0.023806106738893624,0.13832050108150726,-0.04524265176786036
2008-06-09,5,15,0.023806106738893624,0.13832050108150726,-0.04524265176786036
2008-07-08,0,0,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,-5,-15,0.02675624599587464,0.18726034303678551,0.008632430548331205
2008-07-08,-3,-15,0.032529665020594456,0.19837258507741276,0.006752720446998371
2008-07-08,-1,-15,0.039778494456945535,0.14265276184331557,0.0026735435891696237
2008-07-08,0,-15,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,1,-15,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,3,-15,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,5,-15,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,-5,-10,0.02675624599587464,0.18726034303678551,0.008632430548331205
2008-07-08,-3,-10,0.032529665020594456,0.19837258507741276,0.006752720446998371
2008-07-08,-1,-10,0.039778494456945535,0.14265276184331557,0.0026735435891696237
2008-07-08,0,-10,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,1,-10,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,3,-10,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,5,-10,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,-5,-5,0.02675624599587464,0.18726034303678551,0.008632430548331205
2008-07-08,-3,-5,0.032529665020594456,0.19837258507741276,0.006752720446998371
2008-07-08,-1,-5,0.039778494456945535,0.14265276184331557,0.0026735435891696237
2008-07-08,0,-5,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,1,-5,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,3,-5,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,5,-5,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,-5,0,0.02675624599587464,0.18726034303678551,0.008632430548331205
2008-07-08,-3,0,0.032529665020594456,0.19837258507741276,0.006752720446998371
2008-07-08,-1,0,0.039778494456945535,0.14265276184331557,0.0026735435891696237
2008-07-08,0,0,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,1,0,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,3,0,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,5,0,0.061593814416913625,0.13634145704431497,0.004238144151145624
2008-07-08,-5,5,0.04214523399445986,0.1464625679279373,-0.00010902316206264866
2008-07-08,-3,5,0.03538970482940361,0.14322107980147458,0.0019532429715699395
2008-07-08,-1,5,0.03434449996490897,0.17015546503076184,0.0009401873128309748
2008-07-08,0,5,0.051296299500414005,0.16466727596759295,-0.003053492958897969
2008-07-08,1,5,0.051296299500414005,0.16466727596759295,-0.003053492958897969
2008-07-08,3,5,0.051296299500414005,0.16466727596759295,-0.003053492958897969
2008-07-08,5,5,0.051296299500414005,0.16466727596759295,-0.003053492958897969
2008-07-08,-5,10,0.04781922771977687,0.13852385828190641,0.0014666301475722734
2008-07-08,-3,10,0.03795049492262828,0.13980669815712987,0.0014718847122273102
2008-07-08,-1,10,0.031884144404605165,0.1453690770373559,-0.0028167115413376058
2008-07-08,0,10,0.04045558466840587,0.1590476457885386,-0.005196406313756397
2008-07-08,1,10,0.04045558466840587,0.1590476457885386,-0.005196406313756397
2008-07-08,3,10,0.04045558466840587,0.1590476457885386,-0.005196406313756397
2008-07-08,5,10,0.04045558466840587,0.1590476457885386,-0.005196406313756397
2008-07-08,-5,15,0.03437153334298916,0.14194976804059792,0.001914969587867796
2008-07-08,-3,15,0.018468192882830345,0.16222647638077442,0.0004868473196597269
2008-07-08,-1,15,0.029094572983654296,0.1523596586562108,-0.0038114406682144687
2008-07-08,0,15,0.04990927278707816,0.13443459340048594,-0.00096006301464366
2008-07-08,1,15,0.04990927278707816,0.13443459340048594,-0.00096006301464366
2008-07-08,3,15,0.04990927278707816,0.13443459340048594,-0.00096006301464366
2008-07-08,5,15,0.04990927278707816,0.13443459340048594,-0.00096006301464366
2008-08-07,0,0,0.03982229403657094,0.13041217470725824,-0.03502345818808454
2008-08-07,-5,-15,0.03668939101194208,0.14144499579215214,-0.026550629645981854
2008-08-07,-3,-15,0.05346347275875037,0.11988210084331999,-0.025024395431414076
