BuildPort,K,D,HHI,SD,SR
2008-01-03,0,0,0.06136735965405015,0.3246321509380306,-0.01608681441318045
2008-01-03,-5,-15,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-3,-15,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-1,-15,0.04583609694775197,0.32594333733884706,-0.01420274237509799
2008-01-03,0,-15,0.047299554055371215,0.32995894569762063,-0.014379952110404081
2008-01-03,1,-15,0.22993540216261305,0.33084372208335977,-0.011878123821746888
2008-01-03,3,-15,0.3266340764965671,0.299131309070095,-0.012344917596746876
2008-01-03,5,-15,0.6073453849237296,0.34692784775033925,-0.010524887271576024
2008-01-03,-5,-10,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-3,-10,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-1,-10,0.04583609694775197,0.32594333733884706,-0.01420274237509799
2008-01-03,0,-10,0.047299554055371215,0.32995894569762063,-0.014379952110404081
2008-01-03,1,-10,0.22993540216261305,0.33084372208335977,-0.011878123821746888
2008-01-03,3,-10,0.3266340764965671,0.299131309070095,-0.012344917596746876
2008-01-03,5,-10,0.6073453849237296,0.34692784775033925,-0.010524887271576024
2008-01-03,-5,-5,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-3,-5,0.02998715968670738,0.33440333578496284,-0.01352204301611062
2008-01-03,-1,-5,0.04583609694775197,0.32594333733884706,-0.01420274237509799
2008-01-03,0,-5,0.047299554055371215,0.32995894569762063,-0.014379952110404081
2008-01-03,1,-5,0.22993540216261305,0.33084372208335977,-0.011878123821746888
2008-01-03,3,-5,0.3266340764965671,0.299131309070095,-0.012344917596746876
2008-01-03,5,-5,0.6073453849237296,0.34692784775033925,-0.010524887271576024
2008-01-03,-5,0,0.046545968448343446,0.3185655714099037,-0.014235637512618504
2008-01-03,-3,0,0.046545968448343446,0.3185655714099037,-0.014235637512618504
2008-01-03,-1,0,0.07656535572470699,0.36715336768998325,-0.016054868305040767
2008-01-03,0,0,0.06136735965405015,0.3246321509380306,-0.01608681441318045
2008-01-03,1,0,0.05454089984865901,0.32765209773237236,-0.013447043544747059
2008-01-03,3,0,0.06523334203352472,0.3322414317957699,-0.01406665139231284
2008-01-03,5,0,0.09745448732294275,0.31194100551270126,-0.013020140336570363
2008-01-03,-5,5,0.055350429483586934,0.31814369375836404,-0.015370686327247383
2008-01-03,-3,5,0.055350429483586934,0.31814369375836404,-0.015370686327247383
2008-01-03,-1,5,0.07316831735541607,0.34880668932937825,-0.014719357960965898
2008-01-03,0,5,0.06176166504917835,0.3383755971779011,-0.014013479598052445
2008-01-03,1,5,0.05578358956709227,0.33819792518849795,-0.013881243578907153
2008-01-03,3,5,0.05521676106489812,0.329518608539053,-0.013907097685701454
2008-01-03,5,5,0.07019363922760778,0.34476842675231717,-0.013439205969248491
